"Name","RPKM","Total gene reads"
"AT1G05140","21.5955294443","594"
"AT1G05150","12.8148881452","676"
"AT1G05160","5.597021412","216"
"AT1G05170","11.4657361115","398"
"AT1G05180","26.7852572421","1007"
"AT1G05190","288.7409658014","4929"
"AT1G05200","10.6988415478","683"
"AT1G05205","26.4949885073","270"
"AT1G05210","5.3436399599","76"
"AT1G05220","0.7845344061","22"
"AT1G05230","10.9246163287","608"
"AT1G05240","0","2"
"AT1G05250","0.0401620573","1"
"AT1G05260","1.8150990986","40"
"AT1G05270","22.8391130138","588"
"AT1G05280","0","0"
"AT1G05290","0","0"
"AT1G05291","0","0"
"AT1G05300","4.1715499143","152"
"AT1G05310","1.6002942707","39"
"AT1G05320","8.0952983475","402"
"AT1G05330","1.0601230967","8"
"AT1G05340","88.272021901","1205"
"AT1G05350","32.4380074894","985"
"AT1G05360","6.692027048","206"
"AT1G05370","1.964630151","53"
"AT1G05380","12.760309039","962"
"AT1G05385","9.4867516929","131"
"AT1G05390","0","0"
"AT1G05400","0.6058986675","11"
"AT1G05410","8.5346907802","272"
"AT1G05420","0.3222400602","4"
"AT1G05430","24.9369864795","489"
"AT1G05440","1.7604499951","49"
"AT1G05450","0.6765415614","11"
"AT1G05460","3.6086590212","222"
"AT1G05470","4.4157705287","218"
"AT1G05490","0.5724664722","48"
"AT1G05500","24.0506007042","931"
"AT1G05510","0.2799049503","5"
"AT1G05520","19.2842171546","912"
"AT1G05530","0","0"
"AT1G05540","0.777562728","19"
"AT1G05550","0.1557676611","5"
"AT1G05560","24.0060056509","722"
"AT1G05562","0","19"
"AT1G05570","32.9819760833","3769"
"AT1G05575","105.5281085788","956"
"AT1G05577","0.0365255461","1"
"AT1G05580","0","0"
"AT1G05590","4.7112298248","184"
"AT1G05600","2.5587757365","86"
"AT1G05610","0.4868244459","14"
"AT1G05615","0","0"
"AT1G05620","27.072251886","653"
"AT1G05630","14.6042999521","1048"
"AT1G05640","2.5042876019","87"
"AT1G05650","0.09259303","2"
"AT1G05660","0","0"
"AT1G05670","3.209711131","196"
"AT1G05675","10.17856635","280"
"AT1G05680","15.4681597293","430"
"AT1G05690","1.751597966","54"
"AT1G05700","0.0643157916","5"
"AT1G05710","29.3506429915","853"
"AT1G05720","32.832635907","468"
"AT1G05730","2.29785844","48"
"AT1G05740","0.12525427","1"
"AT1G05750","3.1120988086","183"
"AT1G05760","1.4710462056","17"
"AT1G05770","0.80786489","11"
"AT1G05780","5.2660627609","88"
"AT1G05785","11.5272918045","186"
"AT1G05790","14.7950728019","674"
"AT1G05800","4.106853988","106"
"AT1G05805","29.0669014333","777"
"AT1G05810","11.8172371196","193"
"AT1G05820","1.4246215696","55"
"AT1G05830","10.4333154885","773"
"AT1G05835","6.7521686468","64"
"AT1G05840","26.7198782101","851"
"AT1G05850","245.2800640354","6621"
"AT1G05860","6.0646072561","151"
"AT1G05870","8.8367307793","240"
"AT1G05880","2.0024717996","69"
"AT1G05890","41.2058250626","1968"
"AT1G05894","0.5891153853","16"
"AT1G05900","5.9908180622","174"
"AT1G05910","10.2290987157","744"
"AT1G05920","0","0"
"AT1G05925","0","0"
"AT1G05930","0.0573264057","2"
"AT1G05940","19.0822157408","704"
"AT1G05950","3.3354432305","125"
"AT1G05960","16.1732626442","1100"
"AT1G05970","7.8099033502","123"
"AT1G05980","0","0"
"AT1G05990","0","0"
"AT1G06000","69.2076012919","2002"
"AT1G06002","0","12"
"AT1G06010","16.4670779596","192"
"AT1G06020","0.5285295786","10"
"AT1G06030","0.0537329777","1"
"AT1G06040","5.448417214","130"
"AT1G06050","4.663640439","120"
"AT1G06060","13.5800342514","281"
"AT1G06070","13.0994925278","456"
"AT1G06080","1.3490500882","31"
"AT1G06090","0.9701391734","20"
"AT1G06100","4.0841242301","69"
"AT1G06110","25.6417274017","735"
"AT1G06120","0.0488960519","1"
"AT1G06130","40.2235619312","1137"
"AT1G06135","3.2153184032","32"
"AT1G06137","1.0601230967","4"
"AT1G06140","1.2758458199","39"
"AT1G06150","9.1284795455","815"
"AT1G06149","0.3512014942","19"
"AT1G06148","0.5362792791","23"
