"Name","RPKM","Total gene reads"
"AT1G05790","7.0457770114","275"
"AT1G05800","0.0451470108","1"
"AT1G05805","13.9071802423","322"
"AT1G05810","7.9910209053","112"
"AT1G05820","1.2215573358","42"
"AT1G05830","7.6908591009","486"
"AT1G05835","14.1379600633","117"
"AT1G05840","11.558272876","323"
"AT1G05850","385.1261171376","8932"
"AT1G05860","6.7407251174","149"
"AT1G05870","27.1587448756","641"
"AT1G05880","0.0740766712","2"
"AT1G05890","16.3937868435","682"
"AT1G05894","0.4719529125","11"
"AT1G05900","18.1926617567","462"
"AT1G05910","8.773500375","544"
"AT1G05920","0","0"
"AT1G05925","0","0"
"AT1G05930","0","0"
"AT1G05940","16.9712116619","538"
"AT1G05950","2.176542659","73"
"AT1G05960","10.8335226567","630"
"AT1G05970","4.1773364826","57"
"AT1G05980","0","0"
"AT1G05990","0","0"
"AT1G06000","144.2512708861","3581"
"AT1G06002","0","1"
"AT1G06010","15.1488547969","152"
"AT1G06020","0.1847634891","3"
"AT1G06030","0.0626132882","1"
"AT1G06040","260.987109049","5353"
"AT1G06050","5.6320023691","127"
"AT1G06060","15.0216859351","271"
"AT1G06070","8.9154971749","264"
"AT1G06080","2.8296074025","55"
"AT1G06090","0.6217593631","11"
"AT1G06100","2.7702205805","39"
"AT1G06110","12.4259353208","307"
"AT1G06120","0","0"
"AT1G06130","17.3404563031","386"
"AT1G06135","0.1170845554","1"
"AT1G06137","0","0"
"AT1G06140","0.4193260821","11"
"AT1G06150","9.1476593951","705"
"AT1G06149","0.452321938","21"
"AT1G06148","0.2187180697","8"
"AT1G06160","0.9613258232","14"
"AT1G06170","0.3762693775","10"
"AT1G06180","10.7948878897","167"
"AT1G06190","52.0123047771","1202"
"AT1G06200","39.7906802282","609"
"AT1G06210","19.6287569499","511"
"AT1G06220","23.6911328224","1318"
"AT1G06225","0","0"
"AT1G06230","13.7861818247","737"
"AT1G06240","11.0596567183","264"
"AT1G06250","0.8675965554","26"
"AT1G06265","0","31"
"AT1G06260","0.0608260392","1"
"AT1G06270","2.6075962954","62"
"AT1G06280","0","0"
"AT1G06290","21.2914443322","801"
"AT1G06310","0.0308831726","1"
"AT1G06320","0","0"
"AT1G06330","0","0"
"AT1G06340","0","0"
"AT1G06350","13.6194791082","248"
"AT1G06360","25.3603927343","462"
"AT1G06380","9.1900932972","137"
"AT1G06390","34.4822431706","946"
"AT1G06400","43.4968534908","683"
"AT1G06410","40.7294086423","2021"
"AT1G06420","1.3721167603","22"
"AT1G06430","154.7033297754","5468"
"AT1G06440","0.9558637447","25"
"AT1G06450","3.3353826388","72"
"AT1G06460","50.1100886788","971"
"AT1G06470","16.8685521651","518"
"AT1G06475","2.4276519206","21"
"AT1G06480","0","0"
"AT1G06490","1.045728658","100"
"AT1G06500","8.9887749216","133"
"AT1G06515","14.1958136083","163"
"AT1G06510","13.8780415374","249"
"AT1G06520","1.79447487","56"
"AT1G06530","51.6269346626","810"
"AT1G06540","2.5008573982","17"
"AT1G06550","35.893087498","900"
"AT1G06560","5.2038221979","170"
"AT1G06570","55.9474307916","1364"
"AT1G06580","0.9346223281","30"
"AT1G06590","2.6156176675","130"
"AT1G06610","0","0"
"AT1G06620","16.2789218443","336"
"AT1G06630","5.9862630317","266"
"AT1G06640","113.16555698","2678"
"AT1G06645","7.2232441081","160"
"AT1G06650","48.3221734747","1031"
"AT1G06660","1.0189259242","27"
"AT1G06670","11.8560403479","960"
"AT1G06680","2872.5168341379","51651"
"AT1G06690","55.7357887192","1252"
"AT1G06700","30.8413057115","902"
"AT1G06710","1.6084910424","87"
"AT1G06720","12.7786410321","768"
"AT1G06730","10.8495974894","336"
"AT1G06750","0.4152977517","19"
"AT1G06760","184.9811371409","3164"
"AT1G06770","4.3798335997","153"
"AT1G06780","4.7978543367","187"
"AT1G06790","7.5287304397","172"
"AT1G06800","4.5957284334","146"
"AT1G06810","0","0"
"AT1G06820","20.5631873622","665"
"AT1G06830","14.0515377504","111"
"AT1G06840","4.6959579641","242"
"AT1G06850","5.1410763867","120"
"AT1G06860","0","0"
"AT1G06870","11.5199542631","305"
"AT1G06880","0","0"
"AT1G06890","23.1362584555","631"
"AT1G06900","14.2728577319","765"
"AT1G06910","4.9786988887","125"
"AT1G06920","0","0"
"AT1G06923","0","0"
"AT1G06925","0","0"
"AT1G06930","0","0"
"AT1G06950","35.8414407776","1865"
"AT1G06960","14.7272534041","239"
"AT1G06970","0.0513479255","2"
"AT1G06980","2.3437634008","29"
"AT1G06990","0","0"
"AT1G07000","8.2437014083","262"
"AT1G07010","51.9514528637","1349"
"AT1G07020","13.8479412722","147"
"AT1G07025","0","0"
"AT1G07030","15.2354196814","368"
"AT1G07040","13.5790140444","356"
"AT1G07050","0.4604669909","7"
"AT1G07051","0","0"
"AT1G07060","0","0"
"AT1G07070","37.0227472901","337"
"AT1G07080","52.5911523622","1012"
"AT1G07090","7.5249486362","111"
"AT1G07100","0","0"
"AT1G07110","44.8601864799","1904"
"AT1G07119","0","14"
"AT1G07120","0.9386670615","20"
"AT1G07128","0","6"
"AT1G07130","3.269812312","49"
"AT1G07135","14.3227041364","164"
"AT1G07140","82.8068842311","1858"
"AT1G07150","2.4514096486","64"
"AT1G07160","0.3940777433","9"
"AT1G07170","8.5465464228","126"
"AT1G07175","0.2385379375","1"
"AT1G07180","100.7547960235","2826"
"AT1G07190","0","0"
"AT1G07200","6.3580034489","347"
"AT1G07210","24.2467735407","457"
"AT1G07220","10.4195315031","290"
"AT1G07230","14.6644146973","476"
"AT1G07240","10.4853804388","289"
"AT1G07250","30.9861782436","808"
"AT1G07260","1.3333800815","36"
"AT1G07270","0.3790207544","9"
"AT1G07280","40.1464181027","1418"
"AT1G07290","1.3283775011","27"
"AT1G07300","5.5665342905","64"
"AT1G07310","18.3908973899","418"
"AT1G07320","176.0440890594","3827"
"AT1G07330","0.0310632494","1"
"AT1G07340","0","0"
"AT1G07350","34.6002967035","883"
"AT1G07360","29.295678772","774"
"AT1G07370","16.5277700676","266"
"AT1G07380","3.6608437652","135"
"AT1G07390","2.2573505382","125"
"AT1G07400","3.9955104527","51"
"AT1G07410","3.5562689062","42"
"AT1G07420","19.246218548","433"
"AT1G07430","1.7591680584","50"
"AT1G07440","36.9649160589","740"
"AT1G07450","2.0325878816","33"
"AT1G07460","0","0"
"AT1G07470","14.880548682","366"
"AT1G07473","0.0691863282","1"
"AT1G07476","0","0"
"AT1G07480","13.1507604444","435"
"AT1G07485","2.9936150824","39"
"AT1G07490","0.9957658449","10"
"AT1G07500","0.8523755632","3"
"AT1G07510","17.9051466018","825"
"AT1G07520","1.9104314029","67"
"AT1G07530","10.1156518673","443"
"AT1G07540","0","0"
"AT1G07550","0","0"
"AT1G07560","0","0"
"AT1G07570","9.6358501679","285"
"AT1G07580","0","0"
"AT1G07590","262.725542887","9829"
"AT1G07600","4.6324758872","11"
"AT1G07610","46.5822312732","336"
"AT1G07615","3.6037937416","94"
"AT1G07620","4.4217241834","142"
"AT1G07630","10.6729388804","390"
"AT1G07640","14.5825332846","423"
"AT1G07650","25.5970666763","1404"
"AT1G07645","0","0"
"AT1G07660","29.8688089628","336"
"AT1G07670","12.9554821688","717"
"AT1G07680","0","0"
"AT1G07690","0","0"
"AT1G07700","47.2393029441","1203"
"AT1G07705","8.2638252247","341"
"AT1G07702","0","0"
"AT1G07710","0.1958583555","5"
"AT1G07720","50.0693650056","1409"
"AT1G07725","1.629237272","63"
"AT1G07728","0","155"
"AT1G07740","1.5633298987","65"
"AT1G07730","0.1092789184","2"
"AT1G07745","3.3154235671","91"
"AT1G07747","0","0"
"AT1G07750","31.014655395","686"
"AT1G07760","0","0"
"AT1G07770","240.6087613257","2759"
"AT1G07780","8.139802676","217"
"AT1G07790","47.9680486718","547"
"AT1G07795","0","0"
"AT1G07810","12.3507976725","677"
"AT1G07820","44.802117207","513"
"AT1G07830","14.8162928786","205"
"AT1G07840","15.1573642777","365"
"AT1G07850","0.039316216","1"
"AT1G07870","4.2732732114","154"
"AT1G07860","0","0"
"AT1G07880","3.5339454606","79"
"AT1G07885","0","1"
"AT1G07890","523.4574454647","13010"
"AT1G07900","5.5493200732","50"
"AT1G07901","2.9248181091","7"
"AT1G07910","4.6922644922","299"
"AT1G07920","237.8572414404","6638"
"AT1G07930","307.7538056694","8705"
"AT1G07940","175.7709371526","5595"
"AT1G07950","14.4561182207","185"
"AT1G07960","15.036064258","309"
"AT1G07970","6.250987594","240"
"AT1G07980","11.1681737954","183"
"AT1G07985","0.1702481152","2"
"AT1G07990","13.863939884","639"
"AT1G08000","6.2058457311","157"
"AT1G08005","0.380524805","1"
"AT1G08010","13.4657203341","298"
"AT1G08030","8.3203688385","248"
"AT1G08032","0","0"
"AT1G08035","0.1106023655","2"
"AT1G08040","12.4392246605","321"
"AT1G08050","2.8424904354","104"
"AT1G08060","3.2594634588","337"
"AT1G08065","0","0"
"AT1G08070","0.6355741565","24"
"AT1G08080","0.3721080748","5"
"AT1G08090","0.4374032496","13"
"AT1G08100","0","0"
"AT1G08110","66.8834839766","1304"
"AT1G08115","0","17"
"AT1G08120","0.0610584214","1"
"AT1G08125","11.3160204085","232"
"AT1G08130","13.586207182","586"
"AT1G08135","0","0"
"AT1G08140","0","0"
"AT1G08150","0","0"
"AT1G08160","10.5268846823","151"
"AT1G08165","2.3787225021","16"
"AT1G08170","0.2620006854","3"
"AT1G08180","4.649321254","40"
"AT1G08190","30.2667917293","1597"
