"Name","RPKM","Total gene reads"
"AT1G05205","19.0106021346","189"
"AT1G05210","3.918530831","56"
"AT1G05220","0.1163015299","10"
"AT1G05230","10.1571686583","543"
"AT1G05240","0.1337422056","3"
"AT1G05250","0.0416761339","1"
"AT1G05260","1.3184687909","29"
"AT1G05270","23.7412035673","597"
"AT1G05280","0","0"
"AT1G05290","0","0"
"AT1G05291","0","0"
"AT1G05300","1.3954729087","49"
"AT1G05310","1.4903036352","35"
"AT1G05320","4.1054999182","197"
"AT1G05330","1.2375999753","9"
"AT1G05340","92.8008510339","1213"
"AT1G05350","15.570787643","452"
"AT1G05360","8.4569331648","252"
"AT1G05370","0.8847167391","25"
"AT1G05380","9.4148562921","685"
"AT1G05385","12.7442935798","169"
"AT1G05390","0","0"
"AT1G05400","0.4001076225","8"
"AT1G05410","8.2355102836","253"
"AT1G05420","0.5851794303","7"
"AT1G05430","24.0630263246","460"
"AT1G05440","0.6337938315","17"
"AT1G05450","1.0849811443","17"
"AT1G05460","2.5639404526","152"
"AT1G05470","3.2307969683","155"
"AT1G05490","0.1980159961","16"
"AT1G05500","18.7516925173","699"
"AT1G05510","0.1742742822","4"
"AT1G05520","17.6996896705","809"
"AT1G05530","0","0"
"AT1G05540","1.2103143066","28"
"AT1G05550","0.1616399741","5"
"AT1G05560","15.9057848952","461"
"AT1G05562","0","24"
"AT1G05570","26.2857416042","2894"
"AT1G05575","42.6112892917","372"
"AT1G05577","0.0758050584","2"
"AT1G05580","0","0"
"AT1G05590","6.5184524276","246"
"AT1G05600","3.3506593447","106"
"AT1G05610","0.4274577389","11"
"AT1G05615","0","0"
"AT1G05620","16.6281687693","388"
"AT1G05630","17.4390823685","1205"
"AT1G05640","1.2086963666","44"
"AT1G05650","0","0"
"AT1G05660","0","0"
"AT1G05670","2.1692346402","128"
"AT1G05675","4.4613282433","117"
"AT1G05680","12.4510058125","332"
"AT1G05690","5.1785358004","152"
"AT1G05700","0.0444936294","2"
"AT1G05710","16.0570663467","452"
"AT1G05720","19.8743996039","273"
"AT1G05730","1.1922429082","24"
"AT1G05740","0","0"
"AT1G05750","1.782358799","101"
"AT1G05760","3.4121841591","39"
"AT1G05770","0.6858987815","9"
"AT1G05780","3.0993191359","51"
"AT1G05785","10.7066041965","163"
"AT1G05790","11.4226930303","505"
"AT1G05800","0.0804090379","2"
"AT1G05805","21.4135192926","547"
"AT1G05810","5.0829998987","81"
"AT1G05820","1.3388636676","52"
"AT1G05830","9.166757054","646"
"AT1G05835","15.7651196858","144"
"AT1G05840","22.3963321803","693"
"AT1G05850","180.418295728","4693"
"AT1G05860","7.164609381","165"
"AT1G05870","16.2383084012","426"
"AT1G05880","3.0015026053","98"
"AT1G05890","30.6648136576","1415"
"AT1G05894","0.649532336","17"
"AT1G05900","17.7457584816","499"
"AT1G05910","9.5027082835","662"
"AT1G05920","0","0"
"AT1G05925","0","0"
"AT1G05930","0","0"
"AT1G05940","22.7718395462","806"
"AT1G05950","2.0767120209","77"
"AT1G05960","9.6012831871","637"
"AT1G05970","6.7757515569","104"
"AT1G05980","0","0"
"AT1G05990","0.0958410755","1"
"AT1G06000","121.3924149722","3384"
"AT1G06002","0","5"
"AT1G06010","10.8822771923","124"
"AT1G06020","0.7129911226","13"
"AT1G06030","0.2787933343","5"
"AT1G06040","210.4090139888","4841"
"AT1G06050","7.2591837812","187"
"AT1G06060","16.1853657761","321"
"AT1G06070","11.5783917397","388"
"AT1G06080","3.7330884502","83"
"AT1G06090","0.1006712624","2"
"AT1G06100","3.795306591","60"
"AT1G06110","20.3475995945","564"
"AT1G06120","0","0"
"AT1G06130","31.1366616116","822"
"AT1G06135","1.0426666459","10"
"AT1G06137","0","0"
"AT1G06140","0.6110511506","18"
"AT1G06150","7.4888833147","648"
"AT1G06149","0.5946150825","31"
"AT1G06148","0.7790951946","38"
"AT1G06160","1.4064240321","23"
"AT1G06170","0.1005231293","3"
"AT1G06180","16.6044663358","280"
"AT1G06190","36.4039611793","943"
"AT1G06200","38.4216222796","665"
"AT1G06210","22.2440154508","654"
"AT1G06220","20.0852380982","1251"
"AT1G06225","0","0"
"AT1G06230","23.0575077842","1372"
"AT1G06240","9.2892988975","251"
"AT1G06250","2.8058159441","84"
"AT1G06265","0","49"
"AT1G06260","0.0541670779","1"
"AT1G06270","2.1348599575","57"
"AT1G06280","0","0"
"AT1G06290","53.6936006142","2261"
"AT1G06310","0","0"
"AT1G06320","0","0"
"AT1G06330","0","0"
"AT1G06340","0.0778790682","1"
"AT1G06350","4.0593279191","82"
"AT1G06360","38.0024839649","775"
"AT1G06380","5.7945132109","97"
"AT1G06390","34.701193098","1071"
"AT1G06400","76.7262231946","1368"
"AT1G06410","55.6857285926","3121"
"AT1G06420","0.9441982251","17"
"AT1G06430","222.2905179649","8829"
"AT1G06440","0.9874152913","29"
"AT1G06450","3.3415199334","81"
"AT1G06460","33.8048515286","733"
"AT1G06470","9.8571726392","342"
"AT1G06475","1.3383088341","13"
"AT1G06480","0","0"
"AT1G06490","0.6841814586","77"
"AT1G06500","7.2362707219","118"
"AT1G06515","14.2323997164","181"
"AT1G06510","14.5922424293","295"
"AT1G06520","5.8213725156","205"
"AT1G06530","38.3693009303","676"
"AT1G06540","1.2527295594","9"
"AT1G06550","23.9089736593","677"
"AT1G06560","4.4656172766","173"
"AT1G06570","113.0532445939","3088"
"AT1G06580","1.192969177","43"
"AT1G06590","3.0812411757","173"
"AT1G06610","0","0"
"AT1G06620","39.5687150009","948"
"AT1G06630","8.9798816438","468"
"AT1G06640","50.2186925092","1339"
"AT1G06645","14.0464267762","331"
"AT1G06650","104.2313979229","2497"
"AT1G06660","0.8401652725","25"
"AT1G06670","12.9264719041","1178"
"AT1G06680","1274.4659455561","25706"
"AT1G06690","63.815252292","1571"
"AT1G06700","31.1206808288","1008"
"AT1G06710","1.3491215647","82"
"AT1G06720","9.8229633263","663"
"AT1G06730","6.0169494736","208"
"AT1G06750","0.4191438635","27"
"AT1G06760","114.2770296493","2194"
"AT1G06770","6.9999642888","273"
"AT1G06780","6.5821240068","290"
"AT1G06790","5.410664355","138"
"AT1G06800","5.7296522408","207"
"AT1G06810","0.1869609158","2"
"AT1G06820","14.2110404372","511"
"AT1G06830","3.6074201261","32"
"AT1G06840","5.8335267973","341"
"AT1G06850","3.1052508472","80"
"AT1G06860","0","0"
"AT1G06870","13.1609623933","392"
"AT1G06880","0","0"
"AT1G06890","19.718997996","604"
"AT1G06900","11.826277643","715"
"AT1G06910","3.9493046333","107"
"AT1G06920","0","0"
"AT1G06923","0","0"
"AT1G06925","0","0"
"AT1G06930","0","0"
"AT1G06950","32.0035735324","1887"
"AT1G06960","10.3508361574","190"
"AT1G06970","0.0914531709","4"
"AT1G06980","0.07197168","1"
"AT1G06990","0","0"
"AT1G07000","82.0753801826","2924"
"AT1G07010","42.0327873688","1225"
"AT1G07020","15.9639379608","190"
"AT1G07025","0","0"
"AT1G07030","16.1885115257","425"
"AT1G07040","53.5668122977","1590"
"AT1G07050","0.0683428558","1"
"AT1G07051","0","0"
"AT1G07060","0","0"
"AT1G07070","13.7621117257","140"
"AT1G07080","64.1275941244","1385"
"AT1G07090","4.4674340573","74"
"AT1G07100","0","0"
"AT1G07110","51.5403205356","2441"
"AT1G07119","0","11"
"AT1G07120","0.8799010644","20"
"AT1G07128","0","82"
"AT1G07130","6.0613977915","102"
"AT1G07135","323.0676962941","4154"
"AT1G07140","70.3951023061","1772"
"AT1G07150","5.1165007968","150"
"AT1G07160","1.0918005262","28"
"AT1G07170","11.3250325016","186"
"AT1G07175","0","0"
"AT1G07180","62.3423683326","1962"
"AT1G07190","0","0"
"AT1G07200","7.1794277732","440"
"AT1G07210","13.1266242998","276"
"AT1G07220","22.9715925247","744"
