"Name","RPKM","Total gene reads"
"AT1G06920","0","0"
"AT1G06923","0","0"
"AT1G06925","0","0"
"AT1G06930","0","0"
"AT1G06950","48.7617765658","2678"
"AT1G06960","10.9786727786","195"
"AT1G06970","0.1707205663","7"
"AT1G06980","0.0767733809","1"
"AT1G06990","0.4436280021","9"
"AT1G07000","105.2234185786","3526"
"AT1G07010","15.032727854","411"
"AT1G07020","30.4539726527","344"
"AT1G07025","0","0"
"AT1G07030","17.7208244999","441"
"AT1G07040","27.2115369672","752"
"AT1G07050","14.6533932785","205"
"AT1G07051","0","0"
"AT1G07060","0.1656964373","2"
"AT1G07070","19.7497185758","191"
"AT1G07080","53.9968366661","1096"
"AT1G07090","8.5649946869","133"
"AT1G07100","0","0"
"AT1G07110","42.956552399","1908"
"AT1G07119","0","7"
"AT1G07120","0.7978142603","17"
"AT1G07128","0","71"
"AT1G07130","11.3468332221","179"
"AT1G07135","654.8972860324","7894"
"AT1G07140","129.8273329509","3066"
"AT1G07150","3.0563993528","84"
"AT1G07160","1.4142077436","35"
"AT1G07170","19.1600904425","296"
"AT1G07175","0.2265960608","1"
"AT1G07180","3.3964062799","100"
"AT1G07190","0","0"
"AT1G07200","11.5746488818","665"
"AT1G07210","23.9461113633","472"
"AT1G07220","23.060733681","701"
"AT1G07230","25.2983183025","864"
"AT1G07240","16.3709866826","475"
"AT1G07250","14.3531681151","394"
"AT1G07260","3.2369365435","92"
"AT1G07270","0.880112236","22"
"AT1G07280","38.6118852927","1396"
"AT1G07290","0.5783594694","11"
"AT1G07300","5.4531035683","66"
"AT1G07310","23.1960757588","555"
"AT1G07320","147.3380116891","3372"
"AT1G07330","0.0590162724","2"
"AT1G07340","0.216112969","6"
"AT1G07350","32.0464062941","858"
"AT1G07360","20.0628071701","559"
"AT1G07370","12.0270556972","203"
"AT1G07380","4.1004203405","163"
"AT1G07390","1.8698655726","109"
"AT1G07400","7.144440504","96"
"AT1G07410","2.5738911484","33"
"AT1G07420","22.4027438276","528"
"AT1G07430","3.3756203482","102"
"AT1G07440","30.6577160658","633"
"AT1G07450","0.3737091956","6"
"AT1G07460","0","0"
"AT1G07470","26.1784749416","674"
"AT1G07473","0.1314453339","2"
"AT1G07476","0.0812955077","1"
"AT1G07480","14.4911800251","503"
"AT1G07485","1.2842725377","16"
"AT1G07490","0.94591502","10"
"AT1G07500","1.3495054285","9"
"AT1G07510","15.322461362","745"
"AT1G07520","12.7306154386","470"
"AT1G07530","17.976458211","829"
"AT1G07540","0","0"
"AT1G07550","0","0"
"AT1G07560","0.0232139695","1"
"AT1G07570","5.2164837067","161"
"AT1G07580","0","0"
"AT1G07590","227.7869137555","8939"
"AT1G07600","2.20028059","5"
"AT1G07610","45.7119125462","345"
"AT1G07615","4.3908540597","118"
"AT1G07620","12.7489808993","439"
"AT1G07630","30.4938544712","1173"
"AT1G07640","15.9205167447","485"
"AT1G07650","32.9459829178","1898"
"AT1G07645","0","0"
"AT1G07660","45.2281944875","537"
"AT1G07670","39.7184850968","2321"
"AT1G07680","0","0"
"AT1G07690","0","0"
"AT1G07700","22.7169510251","610"
"AT1G07705","12.741878068","548"
"AT1G07702","0","1"
"AT1G07710","0.6325806696","17"
"AT1G07720","28.2878542022","838"
"AT1G07725","2.2109615637","90"
"AT1G07728","0","178"
"AT1G07740","2.3075628942","103"
"AT1G07730","0.0519040549","1"
"AT1G07745","2.6649143103","79"
"AT1G07747","0","0"
"AT1G07750","22.6762722644","529"
"AT1G07760","0","0"
"AT1G07770","260.9290990652","3132"
"AT1G07780","7.3310970577","201"
"AT1G07790","35.3203889936","424"
"AT1G07795","0","0"
"AT1G07810","21.174006295","1221"
"AT1G07820","55.750060326","672"
"AT1G07830","18.7184341204","267"
"AT1G07840","8.8057212482","223"
"AT1G07850","0.0746958724","2"
"AT1G07870","20.5673287235","781"
"AT1G07860","0","0"
"AT1G07880","4.9064229967","114"
"AT1G07885","0","0"
"AT1G07890","393.1909780398","10293"
"AT1G07900","12.6516133924","127"
"AT1G07901","4.762960336","12"
"AT1G07910","4.1582051505","281"
"AT1G07920","330.0006249944","9690"
"AT1G07930","321.450400705","9569"
"AT1G07940","232.7597417739","7782"
"AT1G07950","15.6396828871","210"
"AT1G07960","20.2898771789","436"
"AT1G07970","6.7613881269","273"
"AT1G07980","12.9869573619","218"
"AT1G07985","0.2425875271","3"
"AT1G07990","23.8102928534","1144"
"AT1G08000","4.9504259497","131"
"AT1G08005","0","0"
"AT1G08010","11.4133703796","267"
"AT1G08030","10.2749762562","327"
"AT1G08032","0","0"
"AT1G08035","0.2101306031","2"
"AT1G08040","14.5088453092","396"
"AT1G08050","33.9905944465","1293"
"AT1G08060","5.4461452006","594"
"AT1G08065","0","0"
"AT1G08070","1.2075110711","48"
"AT1G08080","0","0"
"AT1G08090","0.7670872962","24"
"AT1G08100","0","0"
"AT1G08110","56.3935662651","1157"
"AT1G08115","0","9"
"AT1G08120","0.116003332","2"
"AT1G08125","11.912875507","260"
"AT1G08130","11.0719091788","495"
"AT1G08135","0","0"
