"Name","RPKM","Total gene reads"
"AT1G06265","0","38"
"AT1G06260","0.0553893706","1"
"AT1G06270","2.0298382298","53"
"AT1G06280","0","0"
"AT1G06290","45.1497300442","1868"
"AT1G06310","0.0562456314","2"
"AT1G06320","0.1745554077","2"
"AT1G06330","0","0"
"AT1G06340","0.2389092824","3"
"AT1G06350","14.4270044487","291"
"AT1G06360","30.2188442963","615"
"AT1G06380","8.3075918918","136"
"AT1G06390","37.158018177","1121"
"AT1G06400","73.6015069591","1274"
"AT1G06410","55.1910703169","3012"
"AT1G06420","1.3630648619","24"
"AT1G06430","210.6554786582","8193"
"AT1G06440","1.2185992803","35"
"AT1G06450","3.7543958945","89"
"AT1G06460","43.6369298292","932"
"AT1G06470","15.3306521858","519"
"AT1G06475","2.2106669042","21"
"AT1G06480","0","0"
"AT1G06490","1.2923539288","140"
"AT1G06500","9.4295263225","150"
"AT1G06515","20.1181524885","270"
"AT1G06510","16.1903564815","320"
"AT1G06520","7.1491157779","246"
"AT1G06530","54.0353406902","931"
"AT1G06540","2.5619953853","18"
"AT1G06550","29.5916116587","827"
"AT1G06560","4.48022676","169"
"AT1G06570","91.9290326146","2458"
"AT1G06580","1.021302254","36"
"AT1G06590","3.7696713672","208"
"AT1G06610","0","0"
"AT1G06620","39.6956155483","912"
"AT1G06630","8.9784588738","494"
"AT1G06640","67.5439260213","1761"
"AT1G06645","12.9762692224","308"
"AT1G06650","92.158260229","2162"
"AT1G06660","0.9622186525","28"
"AT1G06670","12.2901734305","1091"
"AT1G06680","1335.463941296","26441"
"AT1G06690","61.6928324827","1521"
"AT1G06700","39.7786577685","1276"
"AT1G06710","1.0389315205","62"
"AT1G06720","10.3470736971","693"
"AT1G06730","7.0992961558","243"
"AT1G06750","0.4033900631","19"
"AT1G06760","166.4179228762","3120"
"AT1G06770","6.4183564065","244"
"AT1G06780","7.0848959607","305"
"AT1G06790","5.813404359","146"
"AT1G06800","6.6670732664","232"
"AT1G06810","0.0955898661","1"
"AT1G06820","15.4344877904","547"
"AT1G06830","2.7666167989","24"
"AT1G06840","7.3486479775","416"
"AT1G06850","4.3151805724","108"
"AT1G06860","0","0"
"AT1G06870","14.8382443659","440"
"AT1G06880","0","0"
"AT1G06890","29.3080839572","879"
"AT1G06900","12.0760837275","711"
"AT1G06910","4.2670115114","117"
"AT1G06920","0.061407414","1"
"AT1G06923","0","0"
"AT1G06925","0","0"
"AT1G06930","0","0"
"AT1G06950","30.1610833722","1728"
"AT1G06960","13.2906451379","243"
"AT1G06970","0.0701376247","3"
"AT1G06980","0.6623616388","9"
"AT1G06990","0.1890072353","4"
"AT1G07000","36.5277026512","1273"
"AT1G07010","46.6643539083","1335"
"AT1G07020","17.6197368091","210"
"AT1G07025","0","0"
"AT1G07030","17.420913329","457"
"AT1G07040","32.9973252108","955"
"AT1G07050","0.6289652537","9"
"AT1G07051","0","0"
"AT1G07060","0","0"
"AT1G07070","22.9819649814","231"
"AT1G07080","62.6591572526","1328"
"AT1G07090","10.9267427789","177"
"AT1G07100","0","0"
"AT1G07110","43.4091823919","2011"
"AT1G07119","0","9"
"AT1G07120","0.4948659299","12"
"AT1G07128","0","36"
"AT1G07130","7.3527365822","121"
"AT1G07135","99.0914326265","1246"
"AT1G07140","92.7598308206","2288"
"AT1G07150","3.9414067213","113"
"AT1G07160","1.2759282954","32"
"AT1G07170","12.2031965578","196"
"AT1G07175","0","0"
"AT1G07180","58.5723697039","1803"
"AT1G07190","0","0"
"AT1G07200","7.9921511724","479"
"AT1G07210","17.3621383178","358"
"AT1G07220","22.7981019277","723"
"AT1G07230","20.1011302986","719"
"AT1G07240","13.017256538","394"
"AT1G07250","26.6102232151","762"
"AT1G07260","1.8213026291","54"
"AT1G07270","0.4985408236","14"
"AT1G07280","32.0821507768","1248"
"AT1G07290","1.209646306","26"
"AT1G07300","7.2074759067","91"
"AT1G07310","25.2408561188","630"
"AT1G07320","119.4879520436","2853"
"AT1G07330","0.0565735942","2"
"AT1G07340","0.0345280121","1"
"AT1G07350","41.4101212879","1170"
"AT1G07360","27.5733468217","802"
"AT1G07370","11.8700231724","215"
"AT1G07380","4.9258193327","199"
"AT1G07390","2.3187023207","142"
"AT1G07400","11.1291907383","156"
"AT1G07410","3.0841975352","40"
"AT1G07420","21.5166370979","534"
"AT1G07430","3.3640583325","105"
"AT1G07440","22.9101157233","505"
"AT1G07450","0.895603515","15"
"AT1G07460","0","0"
"AT1G07470","22.2561549705","609"
"AT1G07473","0.2520096471","4"
"AT1G07476","0","0"
"AT1G07480","18.3433991959","669"
"AT1G07485","1.9346118225","31"
"AT1G07490","1.0881164201","12"
"AT1G07500","4.1396784695","25"
"AT1G07510","25.225500444","1277"
"AT1G07520","4.5179642083","174"
"AT1G07530","18.1097007857","869"
"AT1G07540","0.0307523658","1"
"AT1G07550","0.0215608254","1"
"AT1G07560","0","0"
"AT1G07570","11.0075526564","361"
"AT1G07580","0","0"
"AT1G07590","526.8621914872","21681"
"AT1G07600","1.265526706","3"
"AT1G07610","64.0738663546","509"
"AT1G07615","3.5670483136","103"
"AT1G07620","28.497466936","1012"
"AT1G07630","29.7301261016","1195"
"AT1G07640","16.9293269842","538"
"AT1G07650","47.3399649854","2854"
"AT1G07645","0","0"
"AT1G07660","28.4169874017","355"
"AT1G07670","16.7501652317","1019"
"AT1G07680","0","0"
"AT1G07690","0","0"
"AT1G07700","56.3190478204","1575"
"AT1G07705","10.1154758344","457"
"AT1G07702","0","0"
"AT1G07710","0.4993867639","15"
"AT1G07720","37.1807384771","1149"
"AT1G07725","1.8839556141","80"
"AT1G07728","0","147"
"AT1G07740","1.4016969987","66"
"AT1G07730","0.0995115017","2"
"AT1G07745","3.560976742","102"
"AT1G07747","0.2021327378","1"
"AT1G07750","29.8893422026","728"
"AT1G07760","0","0"
"AT1G07770","224.7005247541","2828"
"AT1G07780","4.3704375734","131"
"AT1G07790","31.7822536817","398"
"AT1G07795","0","0"
"AT1G07810","18.9000753216","1140"
"AT1G07820","41.8315357637","526"
"AT1G07830","13.6974655241","206"
"AT1G07840","11.8633829425","314"
"AT1G07850","0","0"
"AT1G07870","10.1433882953","395"
"AT1G07860","0","0"
"AT1G07880","2.8880198394","70"
"AT1G07885","0","1"
"AT1G07890","632.7200460158","17304"
"AT1G07900","20.4154065146","214"
"AT1G07901","3.8048515345","10"
"AT1G07910","3.5702815002","252"
"AT1G07920","253.8832533028","7778"
"AT1G07930","284.5635197229","8839"
"AT1G07940","164.0217463111","5729"
"AT1G07950","15.6505589122","221"
"AT1G07960","17.9539209322","410"
"AT1G07970","5.5009336688","230"
"AT1G07980","13.0923566053","237"
"AT1G07985","0.54260932","7"
"AT1G07990","25.5902133444","1291"
"AT1G08000","5.0353315235","140"
"AT1G08005","0","0"
"AT1G08010","9.8675181603","243"
"AT1G08030","9.7234177717","335"
"AT1G08032","0","0"
"AT1G08035","0.4028666331","4"
"AT1G08040","11.7933997346","338"
"AT1G08050","26.2902967316","1047"
"AT1G08060","4.2490203183","481"
"AT1G08065","0","0"
"AT1G08070","0.4340746117","18"
"AT1G08080","0.2033092962","3"
"AT1G08090","0.3063906762","10"
"AT1G08100","0.0340633285","1"
"AT1G08110","64.6352625996","1382"
"AT1G08115","0","39"
"AT1G08120","0.1668029469","3"
"AT1G08125","11.5982370912","267"
"AT1G08130","9.8203007892","463"
"AT1G08135","0.0243472306","1"
"AT1G08140","0","0"
"AT1G08150","0","0"
